"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"log_likelihood[54]",-2.431211589588841,-2.39204,0.9012797667152348,0.7018109489999999,-3.99543,-1.0252095000000008,1.0080713495908675,1778.4381476464803,1254.3808275428569
"log_likelihood[55]",-2.171143028200197,-2.16203,0.9855013346829357,0.8336585670000001,-3.8272410000000003,-0.5560118000000002,1.0136118957322955,424.78864451299705,193.27326992468093
"log_likelihood[56]",-3.3916223535562495,-3.27625,0.5795139197251755,0.3967437600000004,-4.480850500000001,-2.72784,1.0024566474747523,1242.0908191128067,2819.175118922424
"log_likelihood[57]",-4.681632970925,-4.51568,0.8306084030416422,0.7343466059999998,-6.2731509999999995,-3.647249500000001,1.0031833353969115,1904.2659539775616,830.4434310162563
"log_likelihood[58]",-3.560778633248875,-3.45862,0.6150963097355713,0.44217062399999973,-4.7276505,-2.801,1.003273289854776,2494.969874473279,3166.2663100247714
"log_likelihood[59]",-2.304907813240769,-2.34638,0.8857282994463022,0.741922692,-3.7044409999999997,-0.8170867000000004,1.0091621667068331,459.6320993858823,164.14242304085138
"log_likelihood[60]",-3.4161085155,-3.34933,0.39788913706922807,0.28878082800000027,-4.1381404999999996,-2.93198,1.0015340328064684,3459.2033143019767,24344.250956145985
"log_likelihood[61]",-2.1541058886641724,-2.1196,0.9783453727426596,0.8285806620000002,-3.8329609999999996,-0.6869567000000005,1.0089099290780899,688.396295304914,1178.9040927382857
"log_likelihood[62]",-2.394766148857362,-2.39502,0.8464759147437392,0.6867847979999997,-3.777101,-1.0270795000000006,1.0056128070132955,943.4956718084668,1191.6354599555086
"log_likelihood[63]",-2.1354340597871406,-2.15558,0.9436739503774864,0.8275280159999999,-3.682962,-0.540809,1.0148007750926606,385.6932961983473,218.24330574591085
"log_likelihood[64]",-3.28398605661625,-3.2102,0.4787721378765047,0.329448546,-4.1600905,-2.7002995000000007,1.0017681417821909,1785.4042812877765,2192.507565842929
"log_likelihood[65]",-3.7957894085875,-3.74639,0.2883706557004998,0.21779394000000005,-4.33953,-3.44005,1.0017766910472872,3099.5317271085646,2497.956980892603
"log_likelihood[66]",-3.4848132005869754,-3.39668,0.5689654017354545,0.40003513199999957,-4.49902,-2.78666,1.0055628702214543,1122.8334295374414,1807.1165671058075
"log_likelihood[67]",-2.5136250518012395,-2.43802,1.1183659290764814,0.9069360719999997,-4.554862499999999,-0.857277,1.0064311446101444,624.050279931984,316.46070769215675
"log_likelihood[68]",-3.5838440740625006,-3.441,0.5683299984762799,0.391154358,-4.69422,-2.9554295,1.0045951694839972,1080.9699971863631,2463.88669938801
"log_likelihood[69]",-2.1061588422547777,-2.10608,0.9157545470442143,0.7908633179999998,-3.624521,-0.68582,1.0093831540670761,587.9763551605554,1294.6884076712506
"log_likelihood[70]",-2.382769883935309,-2.38677,0.8252321181776208,0.6596828699999999,-3.719832,-1.0362695000000006,1.0046940724685955,1707.0826849373889,619.9947179502236
"log_likelihood[71]",-2.1452255544557297,-2.15338,0.950812800778498,0.822257373,-3.6969404999999997,-0.5802299000000016,1.0083942466557392,693.05349664249,289.8178128217247
"log_likelihood[72]",-3.34327141567625,-3.247,0.5312275705405399,0.3569952540000001,-4.348542,-2.71932,1.0004795198819363,1675.8182343357776,3310.6424005764893
"log_likelihood[73]",-4.3760736286375,-4.21675,0.7026866389118162,0.6070653960000002,-5.736760500000001,-3.5633,1.0026535319137015,1446.0976542866943,3914.115462506985
"log_likelihood[74]",-3.554769192088626,-3.44718,0.6134496307743506,0.43595852999999984,-4.76044,-2.8055495000000006,1.0126213339079577,287.16991858858466,294.34743287091885
"log_likelihood[75]",-2.368176692829719,-2.3792,0.9662207540001301,0.786326562,-3.9583524999999997,-0.803788,1.0101252867117922,446.22442937211866,151.92472706656463
"log_likelihood[76]",-3.4315891342874996,-3.36264,0.4297601486399459,0.3059641620000002,-4.1649015,-2.9259195000000005,1.0029573376698881,1355.4765241288671,9712.840695818622
"log_likelihood[77]",-2.115917126225405,-2.10776,0.9087372341170351,0.7985580119999998,-3.6258905,-0.6931301500000012,1.0127829307390082,394.777885008767,1489.6925557438935
"log_likelihood[78]",-2.4295341074992383,-2.3948,0.8905489084341208,0.6812546999999999,-3.9547114999999997,-1.056109500000001,1.0131148065826197,407.8359995897528,352.4799218099039
"log_likelihood[79]",-2.2520689525397883,-2.19152,1.085699883411381,0.9160911269999997,-4.1805815,-0.5808856500000005,1.01187182535415,490.9898352410969,270.2487408330183
"log_likelihood[80]",-3.8736071442974995,-3.65008,0.9195321110962823,0.7246429889999998,-5.6411715,-2.831629500000001,1.0027154287068722,1621.806578663659,17199.774061029282
"log_likelihood[81]",-3.9375358954875,-3.83521,0.4227431552166084,0.31238382000000015,-4.7606915,-3.46475,1.0025189731694324,1915.5870456936293,19311.54311369403
"log_likelihood[82]",-3.388288153769,-3.348595,0.45146615422019537,0.33944868300000003,-4.152011,-2.78259,1.002094559728519,3155.020905957894,21193.124219548456
"log_likelihood[83]",-2.318161933386135,-2.35856,0.905806195804329,0.7458219300000003,-3.7664804999999997,-0.8001129000000001,1.0088541245719054,448.2949066622288,151.7294538754785
"log_likelihood[84]",-4.0802546495375,-3.86011,0.9105042055687002,0.7418633880000004,-5.8566805,-3.050529500000001,1.0018030369134079,1761.3673528432696,1543.0425338108046
"log_likelihood[85]",-2.1526015717041327,-2.12188,0.9589367992733617,0.8302856519999999,-3.76521,-0.6839167000000019,1.0116820715282275,461.8090592944355,1615.3127817295353
"log_likelihood[86]",-2.382600488139654,-2.3829,0.8514892686558558,0.6683116019999998,-3.7732905,-1.0076595000000006,1.0058549304222575,1643.3561209170887,602.9886656337407
"log_likelihood[87]",-2.114732584907164,-2.123715,0.9077288369757468,0.7894622609999997,-3.575831,-0.6275719000000001,1.0102968325548136,1199.0204652524883,254.66347648812996
"log_likelihood[88]",-3.8337218755762503,-3.59064,0.9236278172383896,0.69398282099999975,-5.680151,-2.807049000000001,1.0040199937110212,916.6275457099701,1259.5750005352552
"log_likelihood[89]",-3.8738462743625,-3.7961,0.3663160083149706,0.25546680599999994,-4.57304,-3.463,1.0022774350527086,3436.5081256845897,9971.821415398792
"log_likelihood[90]",-3.402068273457075,-3.346045,0.47578345957455465,0.3447563909999999,-4.22478,-2.78273,1.0043987125004337,2130.374206594026,1978.4316937141632
"log_likelihood[91]",-2.301268200181634,-2.3408,0.8810351436947115,0.7386164939999998,-3.6964924999999997,-0.816679,1.0088583458465588,484.6961158353777,188.19521424870294
"log_likelihood[92]",-3.8588143116375,-3.64196,0.7800463725165868,0.56611598399999985,-5.406052499999999,-3.01983,1.0017458028943735,2057.2303885781284,2740.912488946178
"log_likelihood[93]",-2.141849553382218,-2.13126,0.9423716051933491,0.7983207959999995,-3.7465405,-0.6989877000000004,1.005298138347592,1584.6410413282945,1128.3295402148005
"log_likelihood[94]",-2.3812874980567065,-2.38012,0.8275081699157094,0.668178168,-3.74173,-1.0286995000000005,1.0065252700382972,949.375957670606,497.1515821036954
