"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"w[12,4]",-3.1950483604611764,-3.11932,7.003610803705008,6.713427777,-14.879114999999999,8.268259499999973,1.0065919890451747,617.9431420979878,7521.157148372206
"w[13,4]",10.93786953420637,11.2569,7.941694908248032,7.61737641,-2.6632064999999994,23.610404999999993,1.0149509654413886,423.01829463971046,292.91285109138175
"w[14,4]",-2.9765816150863564,-2.960705,7.226358457573946,7.282138311,-14.921005,9.020035999999992,1.024784574589991,194.28066668844502,269.68532645294175
"w[15,4]",0.1040461232338464,0.18870199999999998,7.056329975353027,7.076595094799998,-11.698705,11.493009999999986,1.014594335195081,290.78797876683905,446.50699898290986
"w[16,4]",-5.854928681313528,-6.005825,6.838962305717151,6.3301979159999995,-17.038005,5.697820999999984,1.0181923611856682,5157.959176982542,7149.0762443649455
"w[17,4]",-0.5334476520405274,-0.51023,6.698288703457889,6.516849842999999,-11.7483,10.3681,1.0186227391510685,808.742562174336,8156.1612752357405
"w[18,4]",5.867205317075533,5.83573,6.831569555115687,6.354823902,-5.582161999999999,17.197204999999993,1.030057622850602,3362.3806970567016,6628.868225243545
"w[19,4]",0.5430680748539792,0.658952,6.868816676524871,6.815875437,-10.276405,12.137,1.0266488321562788,330.4751569587037,6368.047003157633
"w[20,4]",8.835336370387932,8.621105,7.59697748155103,7.582505658,-3.481128499999999,21.587,1.0170591548074583,238.57278606204483,305.739540378893
"w[21,4]",3.189127531337707,3.096965,7.626344925295718,7.733486228999999,-9.260236999999998,16.78540499999999,1.046500151880517,92.57222532159844,46.19246737142116
"w[22,4]",-0.36988198155671165,-0.7924855,6.785938093998866,6.532121364299999,-11.134115,11.100504999999993,1.0123753696784592,596.6480052032767,7712.806652391501
"w[23,4]",3.190303718582733,2.96843,7.034169445078568,7.143737600999999,-8.166124,14.7136,1.0225781876477966,168.70276128418877,1234.4842358161914
"w[24,4]",-0.3572222734865153,-0.5739765,6.85756003264654,6.7492896471,-10.975105,11.285004999999993,1.0132391945151047,356.32462079314604,5606.728879449579
"w[25,4]",0.561081197540324,0.573443,6.694390891762118,6.4916723298,-10.665704999999999,11.508509999999985,1.0070587579078192,624.6693168370415,7454.243905565346
"w[26,4]",0.14225945869040824,0.0638927,6.707578431137884,6.414906266999999,-10.868804999999998,11.4106,1.0105224116876896,1997.1761914861816,8196.576893211815
"w[27,4]",-11.13954653449546,-11.312,7.531951476623588,7.580978580000001,-23.0467,1.5246114999999978,1.0113488430486695,286.39282667940074,6564.826335179552
"w[28,4]",2.7489945032163163,2.714365,7.280544983876226,7.622943573,-8.91369,14.511804999999992,1.0208203215046687,208.63561337915547,2455.336163461999
"w[29,4]",3.878805881410709,3.45716,6.950934791454484,6.668556888,-7.376583499999999,15.546704999999994,1.0075300641195708,1100.2015877306599,7573.639248617596
"w[30,4]",-3.6123709918698617,-3.6602550000000003,6.96590688520743,6.6843376824,-15.178805,7.93524,1.017874982001921,265.2132563105571,783.6773414428195
"w[31,4]",-12.315276498477086,-12.5839,7.040842976738824,6.483320844,-23.837609999999998,-0.2612574500000078,1.0116876424035397,2538.328504573946,6424.181751473339
"w[32,4]",-5.531804780720038,-5.46199,7.301814953145726,7.5663156659999995,-17.9755,5.73779,1.0379580210878987,83.1058538177727,201.34405832975187
"w[33,4]",-4.072616499388919,-3.617885,7.5574258646240215,7.22537697,-17.2291,7.651385999999991,1.048085473159794,74.3541433333784,68.72015430388238
"w[34,4]",-2.4853178496414987,-2.301065,6.679266012112018,6.203242877999999,-13.803905,8.472301999999997,1.0210443202394446,2846.4792018536878,4697.083684808912
"w[35,4]",1.1184872850819487,1.56134,7.567599676962071,7.664789958,-11.6866,12.812114999999979,1.0341854498894503,95.90539317978896,194.04015428877173
"w[36,4]",-0.13938287229630428,-0.2357105,6.8137110152759295,6.7885652037,-11.539104999999998,10.551009999999986,1.0162456532475836,191.1893361460671,7526.353961653392
"w[37,4]",0.8435021259293751,0.696832,6.687881870353257,6.3099352218,-10.2895,11.8089,1.0245444405170079,2081.928921758623,10795.068443951073
"w[38,4]",0.7490349879122793,0.5536304999999999,7.112097009868662,7.3569584613,-10.393805,12.5401,1.0306261380132464,105.08906772541675,1561.060665341925
