"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"x[13,2]",22.6210842025,22.615000000000002,3.669196635461415,3.67810821,16.788865,28.816564999999997,1.0029416844450474,2029.9322841012133,2183.621420441536
"x[14,2]",22.53957407,22.457549999999998,3.6437829375650566,3.4816637099999945,16.646829999999998,28.608335,1.0021506485147949,4245.198420500884,5468.119323489329
"x[15,2]",25.58079636625,25.60865,3.6297706941548844,3.519173490000002,19.579459999999997,31.454085,1.001535274976863,3521.217172932364,5462.306814426895
"x[16,2]",26.7281301375,26.74625,3.82891836949001,3.926295450000001,20.679435,33.100629999999995,1.0114818857652086,378.8749842189388,2677.755336164454
"x[17,2]",31.07659315,31.232599999999998,3.712811943600712,3.5592036900000035,24.969825,37.040729999999996,1.0072778098735042,1624.7486893588637,5724.583828144544
"x[18,2]",29.3881295875,29.396099999999997,3.6371126163429772,3.4635018599999974,23.201335,35.280939999999994,1.0055359638475283,2680.699255662846,5680.203865929773
"x[19,2]",26.6182348375,26.6503,3.7465086748306637,3.585593969999997,20.554270000000002,32.868804999999995,1.0058097268154746,4000.6626419743216,4789.972745661318
"x[20,2]",31.393415175,31.321150000000003,3.702651202770906,3.853722179999994,25.449379999999998,37.4946,1.0080876330931268,593.4062479161249,2972.343868925481
"x[21,2]",38.146169525,38.251599999999996,3.7487204154561753,3.537705990000001,31.722875,44.29246,1.0070072913295465,3073.071957948873,2147.0878848822517
"x[22,2]",40.4153376125,40.50405,3.6871393567783155,3.502716629999998,34.26011999999999,46.32546,1.001947736766329,2753.453481187501,4332.015668877461
"x[23,2]",40.679431225,40.6646,3.828629502175116,3.7099099799999973,34.1805,46.95894,1.0111623443228697,871.5657258660888,825.5399980137171
"x[24,2]",39.5190003375,39.633250000000004,3.6530643813013826,3.624957,33.434105,45.348349999999996,1.0014086249702356,1821.9052883693419,3430.0535318978095
"x[25,2]",33.2124094625,33.178200000000004,3.7926947031692455,3.7307405099999986,27.129945,39.6209,1.0102269136645772,1645.2768339169966,2050.1566848538946
"x[26,2]",34.6012922375,34.436049999999994,3.6564198996222737,3.479513939999997,28.808850000000003,40.90297999999999,1.007613598262248,3968.3643414451058,4807.969697790353
